"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"23ff8cd1-b0c1-4572-ab2b-048489103f79","species","Plantae","Clematis tashiroi","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"b49f9b52-e485-4a0a-b076-742006db96fb","species","Plantae","Clematis terniflora","","易危（VU, Vulnerable）","corrected_redlistTW"
"db3460f2-5555-4886-9382-b0aa786f66ab","species","Plantae","Clematis uncinata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"150931d3-ad90-4311-80d5-817d2cb8f268","species","Plantae","Semiaquilegia adoxoides","NA",NA,"corrected_redlistTW"
"491a6977-881c-427b-9fda-6ee28aa2cdc2","species","Plantae","Thalictrum javanicum","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"8bdbfb8f-4bd0-4e96-b504-f75410855a13","species","Plantae","Buxus microphylla","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"083b8444-d5b3-42b3-8a56-e44d32a458fe","species","Plantae","Daphniphyllum glaucescens","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"c7e2190a-a1ea-4a66-a7d3-3c1dcf2bb020","species","Plantae","Sedum emarginatum","NA",NA,"corrected_redlistTW"
"124c9a4b-d812-4658-8426-4b6816891541","species","Plantae","Haloragis chinensis","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"9ff82985-109b-419e-b1bd-1292104e372c","species","Plantae","Myriophyllum ussuriense","NA",NA,"corrected_redlistTW"
"d7dce2b2-d477-4b98-b3c2-38a709ce4fe4","species","Plantae","Ampelopsis cantoniensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"4424ae5b-52da-4e35-95f7-1f5a64b9a7b0","species","Plantae","Cissus lanyuensis","接近受脅（NT, Near Threatened）","","corrected_redlistTW"
"be0cab7d-3f00-4ad6-a858-168e12381234","species","Plantae","Parthenocissus dalzielii","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"e2c47e98-6c32-4f1c-a20a-5a2acf331342","species","Plantae","Vitis thunbergii","","瀕危（EN, Endangered）","corrected_redlistTW"
"cbc269a9-e9f8-499d-bd92-c4ed1cef635f","species","Plantae","Alysicarpus rugosus","NA",NA,"corrected_redlistTW"
"1b32d0bb-5827-4922-9dd1-94f858a6689b","species","Plantae","Bauhinia purpurea","NA",NA,"corrected_redlistTW"
"d611e688-9180-4038-994c-6ad4a2c0bfe6","species","Plantae","Bauhinia variegata","NA",NA,"corrected_redlistTW"
"142a2b11-a6a3-41cc-bc63-4716ae57e87e","species","Plantae","Cajanus cajan","NA",NA,"corrected_redlistTW"
"0c37e6bd-f682-412a-b0db-ef015747783a","species","Plantae","Calopogonium mucunoides","NA",NA,"corrected_redlistTW"
"3db642b9-a224-407b-bae7-a09b54dc6c2c","species","Plantae","Canavalia ensiformis","NA",NA,"corrected_redlistTW"
"9401c76b-2a5d-4d8a-8a81-fb03168168ae","species","Plantae","Centrosema pubescens","NA",NA,"corrected_redlistTW"
"f5077f96-6f08-493b-87fb-c4cd80bb7c53","species","Plantae","Chamaecrista mimosoides","NA",NA,"corrected_redlistTW"
"3a0d7f40-b038-4726-a6e7-e0672a2830a4","species","Plantae","Chamaecrista nictitans","NA",NA,"corrected_redlistTW"
"a084e046-b855-4af1-ad5d-4fe1ab64ee12","species","Plantae","Clitoria falcata","NA",NA,"corrected_redlistTW"
"618d39e2-a35e-46e0-8983-5e39a61771f4","species","Plantae","Crotalaria incana","NA",NA,"corrected_redlistTW"
"7203ad4b-9f15-4878-a469-e698516b0e11","species","Plantae","Crotalaria juncea","NA",NA,"corrected_redlistTW"
"4ecbf8a0-b740-4f13-8a82-f938b8153e45","species","Plantae","Crotalaria micans","NA",NA,"corrected_redlistTW"
"85255816-478a-4588-a534-11db65a8ce0f","species","Plantae","Cyamopsis tetragonoloba","NA",NA,"corrected_redlistTW"
"5dab3d7e-59da-4715-bc5d-e9b9ec635489","species","Plantae","Cytisus scoparius","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"8d9fc7e5-f14f-4646-93f6-a62f7dfd6f9d","species","Plantae","Derris elliptica","NA",NA,"corrected_redlistTW"
"e59e7592-2621-45f2-9729-c686eae6887a","species","Plantae","Desmanthus virgatus","NA",NA,"corrected_redlistTW"
"7de1f810-1778-41d2-aa06-c2da6483568b","species","Plantae","Desmodium intortum","NA",NA,"corrected_redlistTW"
"226da7be-a204-4ede-88f5-9febc82117b4","species","Plantae","Flemingia macrophylla","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"9b01f769-2ca7-47ba-935e-f9021c6baac4","species","Plantae","Glycine max","","易危（VU, Vulnerable）","corrected_redlistTW"
"6936d03f-50ba-403d-90a2-a2b906f19738","species","Plantae","Indigofera hendecaphylla","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"47b3cceb-3003-4911-b5b1-366d807db574","species","Plantae","Lablab purpureus","NA",NA,"corrected_redlistTW"
"3756f993-3e93-4706-b600-6c8a6c92e362","species","Plantae","Lespedeza thunbergii","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"2ca163d5-a4d2-4bb6-81a2-e2560943e8f7","species","Plantae","Leucaena leucocephala","NA",NA,"corrected_redlistTW"
"22017cd3-5fc3-4e5d-ab56-0c56bf3fc5f7","species","Plantae","Macroptilium bracteatum","NA",NA,"corrected_redlistTW"
"dc30844e-982b-4526-ad08-2f963ae04a52","species","Plantae","Medicago arabica","NA",NA,"corrected_redlistTW"
"fb4f17cb-54f8-4f4b-b332-7502099b6265","species","Plantae","Medicago lupulina","NA",NA,"corrected_redlistTW"
"2a374c08-2890-4cb3-8cfa-3038b5f76c35","species","Plantae","Medicago minima","NA",NA,"corrected_redlistTW"
"2fdd7cbf-c6da-4281-97c6-ef81efec7cb2","species","Plantae","Medicago sativa","NA",NA,"corrected_redlistTW"
"60280cea-05a9-4dbf-bd39-a684e41b9bde","species","Plantae","Mimosa diplotricha","NA",NA,"corrected_redlistTW"
"cf2feebd-b80c-4cb8-8a26-b5f0bab23fb3","species","Plantae","Mimosa pudica","NA",NA,"corrected_redlistTW"
"02c1bf14-cddd-48f1-8780-f414fb32375d","species","Plantae","Mucuna pruriens","NA",NA,"corrected_redlistTW"
"e9035b87-4816-4e13-8e89-6900e67672f6","species","Plantae","Psoralea corylifolia","NA",NA,"corrected_redlistTW"
"f065ed26-5c0d-4b75-9c52-16fd32d73747","species","Plantae","Pueraria phaseoloides","NA",NA,"corrected_redlistTW"
"4e7b00d7-1210-4694-9555-3f1a651ff1d6","species","Plantae","Senna alata","NA",NA,"corrected_redlistTW"
"08137fde-4342-42f2-88b7-4dfdcbea88fe","species","Plantae","Senna hirsuta","NA",NA,"corrected_redlistTW"
"8d98ca99-5c07-4eb3-a134-7f1c464850b2","species","Plantae","Senna occidentalis","NA",NA,"corrected_redlistTW"
"0c757b33-2844-4c76-a471-bcdad7a9f67e","species","Plantae","Senna siamea","NA",NA,"corrected_redlistTW"
"9d3969f1-f568-4b24-9dfb-474b63fcedde","species","Plantae","Senna tora","NA",NA,"corrected_redlistTW"
"282e4681-4833-4aa2-8e7a-8d55dc6225cd","species","Plantae","Smithia yehii","瀕危（EN, Endangered）","","corrected_redlistTW"
"bdde08b7-b46e-4455-af8a-8cb9dbbea9fa","species","Plantae","Tadehagi triquetrum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"37cdba64-c368-4360-b720-e596a36f39e8","species","Plantae","Trifolium dubium","NA",NA,"corrected_redlistTW"
"d5387329-1c8b-4351-8581-f1ed23c282a7","species","Plantae","Vicia cracca","NA",NA,"corrected_redlistTW"
"f8ce8958-06e3-4eef-be52-7a5cd73eb4e2","species","Plantae","Vicia tetrasperma","NA",NA,"corrected_redlistTW"
"6a79b6ec-6b43-44fa-b1ad-66f223c903bf","species","Plantae","Vigna radiata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"8bb9f6e0-ac8f-4a45-be84-075c19e2669e","species","Plantae","Vigna umbellata","NA",NA,"corrected_redlistTW"
"6559c074-5c9e-47b0-ae64-a356267b2089","species","Plantae","Photinia serratifolia","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ffd82a88-e3d1-4a31-8ae4-be72240ebaca","species","Plantae","Prunus japonica","NA",NA,"corrected_redlistTW"
"50e3a1ed-3dda-4133-abfd-2f4f9c021ed8","species","Plantae","Prunus mume","NA",NA,"corrected_redlistTW"
"dc6f20a8-bbe4-40b3-9a61-10cbf825e5bf","species","Plantae","Prunus phaeosticta","暫無危機（LC, Least Concern）","瀕危（EN, Endangered）","corrected_redlistTW"
"c6ed1d00-87d9-43be-a901-7e9eba1a8f76","species","Plantae","Rosa bracteata","","易危（VU, Vulnerable）","corrected_redlistTW"
"ae3fdb23-ba42-4497-8518-9197a5c27355","species","Plantae","Rubus pseudoacer","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"f8559f26-ce35-40ea-b3ec-e83ce722f766","species","Plantae","Rubus taitoensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"419f9a08-fa43-4cdc-aed8-6374945ec8b4","species","Plantae","Sanguisorba officinalis","","極危（CR, Critically Endangered）","corrected_redlistTW"
"a07b057b-0da3-4ac0-b6b4-8208646bf3e0","species","Plantae","Rhamnus chingshuiensis","","瀕危（EN, Endangered）","corrected_redlistTW"
"c91e6961-5b2f-4850-a488-76c7d76203d1","species","Plantae","Sageretia thea","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"be38b5cd-921c-430d-98dd-1a53a8d830bc","species","Plantae","Ficus cumingii","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"9871209a-0f50-4732-bebc-5b8fb9b830e7","species","Plantae","Ficus erecta","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"a344c05d-a4d3-49ba-b4cf-131b155691ff","species","Plantae","Ficus pedunculosa","","易危（VU, Vulnerable）","corrected_redlistTW"
"05092423-0e28-4118-b710-50ce5a27272c","species","Plantae","Ficus ruficaulis","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"2e4ba230-3b13-49be-beab-3d69d039c98e","species","Plantae","Ficus sarmentosa","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"7ef4a65a-73f4-47f7-9a80-c4a271a00926","species","Plantae","Ficus superba","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"71699cd4-689f-4dc7-8920-e946b9938634","species","Plantae","Ficus variegata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ee7fa9b6-cfb2-4c76-a48f-59a064c2633b","species","Plantae","Boehmeria nivea","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"75d421ff-9f9b-41bc-bc26-9cc780c6d6fb","species","Plantae","Droguetia iners","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"6b477edc-ebae-4c90-a20a-8dec4d20d2e4","species","Plantae","Pilea nummulariifolia","NA",NA,"corrected_redlistTW"
"dae487b5-e6f5-4d09-97bb-7a1bd6a9be33","species","Plantae","Quercus acutissima","NA",NA,"corrected_redlistTW"
"2abd5192-9b24-40dd-b9e6-8aa694e60f4b","species","Plantae","Quercus glandulifera","","瀕危（EN, Endangered）","corrected_redlistTW"
"2a41f00f-3e38-4cd3-b04d-75db8d78bfde","species","Plantae","Casuarina equisetifolia","NA",NA,"corrected_redlistTW"
"45e86a72-71fb-43c5-98cc-afe8549738a2","species","Plantae","Coccinia grandis","NA",NA,"corrected_redlistTW"
"aa8ba1fb-562c-4e8c-aeed-53d12ced9087","species","Plantae","Melothria pendula","NA",NA,"corrected_redlistTW"
"b26d6039-1295-4207-baed-bf0b885ee3da","species","Plantae","Momordica charantia","NA",NA,"corrected_redlistTW"
"523de51e-bd52-4b97-b708-d52f278b8a55","species","Plantae","Sechium edule","NA",NA,"corrected_redlistTW"
"39f6c7f1-6fc8-4a7c-ba79-d65ec58eb500","species","Plantae","Sicyos angulatus","NA",NA,"corrected_redlistTW"
"bbb1807f-2283-44f3-9e32-14c0b54ead48","species","Plantae","Begonia grandis","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"bf25c1a6-f4df-41d8-b187-59aecab6dbe3","species","Plantae","Elaeocarpus sylvestris","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"27aba1a0-9885-4dac-92fe-0a20ec6ca924","species","Plantae","Hypericum patulum","NA",NA,"corrected_redlistTW"
"7569062f-d181-43fb-8697-b92e41d5fc5e","species","Plantae","Viola adenothrix","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"90458852-6ebb-4c73-bcbb-1607004aa2dd","species","Plantae","Viola inconspicua","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"1eb971d0-4a5e-4910-aa7a-c87b3ab2ea88","species","Plantae","Viola obtusa","","易危（VU, Vulnerable）","corrected_redlistTW"
"9ad45d38-0329-4b74-8c53-47fba65ba3f8","species","Plantae","Passiflora suberosa","NA",NA,"corrected_redlistTW"
"d5eb37b7-935b-4ecc-a5cb-063dece1b0b6","species","Plantae","Salix taiwanalpina","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"acd7aa79-fa3d-48b9-a9fd-fe51a46e9052","species","Plantae","Acalypha aristata","NA",NA,"corrected_redlistTW"
"87b6b686-1288-4b06-971c-d3c40fa9a647","species","Plantae","Acalypha indica","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ebb55f7c-a533-4dda-8bc4-50c3b08bdf81","species","Plantae","Alchornea trewioides","","易危（VU, Vulnerable）","corrected_redlistTW"
"1cbb11ec-ac4e-49c1-b964-1cb1f29b9ad9","species","Plantae","Croton bonplandianus","NA",NA,"corrected_redlistTW"
"fe43aa9c-d584-4ceb-9272-bff69cb3c3cb","species","Plantae","Croton tiglium","NA",NA,"corrected_redlistTW"
"73db2835-8e05-4c6c-8edd-004c7da86308","species","Plantae","Euphorbia cyathophora","NA",NA,"corrected_redlistTW"
"4c4e9ab1-cdc1-4e1c-b2f0-36a302dee68e","species","Plantae","Euphorbia hirta","NA",NA,"corrected_redlistTW"
"9e693c03-edfd-4f99-bf22-2c9cb87c2094","species","Plantae","Euphorbia hypericifolia","NA",NA,"corrected_redlistTW"
"a1deffb1-4d51-4914-9470-c9eb634f798a","species","Plantae","Euphorbia hyssopifolia","NA",NA,"corrected_redlistTW"
"9ab415e1-dcb2-48b1-9dfd-0d3cb179d235","species","Plantae","Euphorbia tirucalli","NA",NA,"corrected_redlistTW"
"c862c2c8-3475-4315-a0ff-ea28af6786c3","species","Plantae","Euphorbia peplus","NA",NA,"corrected_redlistTW"
"914cf8f4-4d24-49f3-a5e0-9da1de9d8b8d","species","Plantae","Hevea brasiliensis","NA",NA,"corrected_redlistTW"
"c2727b46-1f9d-420d-a311-0bc2da9d4b75","species","Plantae","Manihot esculenta","NA",NA,"corrected_redlistTW"
"d1ddb15a-d234-4430-920c-2efaf347c4d3","species","Plantae","Ricinus communis","NA",NA,"corrected_redlistTW"
"4501e040-8e35-4472-8ab7-8de4c19c915f","species","Plantae","Triadica sebifera","NA",NA,"corrected_redlistTW"
"029287b4-68b0-4abe-b5b7-5b1aea2cf117","species","Plantae","Vernicia fordii","NA",NA,"corrected_redlistTW"
"4cc8118c-e76f-49a7-a5ce-b0cbc02ea35f","species","Plantae","Antidesma japonicum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"fd9a5b0f-1cc0-48cc-ab3d-c8e3e046bfa7","species","Plantae","Phyllanthus amarus","NA",NA,"corrected_redlistTW"
"6a086c13-47ec-4ee2-a525-c4ee2a274b6d","species","Plantae","Phyllanthus debilis","NA",NA,"corrected_redlistTW"
"f4fb4176-f25e-482c-87ab-7e570f2fa243","species","Plantae","Phyllanthus emblica","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"eeea73ff-87fc-4629-a7b4-5622a6d1eb59","species","Plantae","Geranium molle","NA",NA,"corrected_redlistTW"
"c22349aa-c694-4d46-b4c3-a820e94c1d94","species","Plantae","Geranium pusillum","NA",NA,"corrected_redlistTW"
"3cc236ff-43b7-4629-baf8-26f7e45c1528","species","Plantae","Punica granatum","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"e1409986-2637-4c46-9ead-f9f6a6439cbd","species","Plantae","Rotala ramosior","NA",NA,"corrected_redlistTW"
"7ea0b276-bb5c-4a05-8709-b81fcc771ad0","species","Plantae","Epilobium brevifolium","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"f7d1ef31-1c4c-4e6f-890e-7c52694eb3b3","species","Plantae","Oenothera biennis","NA",NA,"corrected_redlistTW"
"cce1a8a0-b5b9-46f8-877a-5d7baf2675e6","species","Plantae","Oenothera glazioviana","NA",NA,"corrected_redlistTW"
"857187b2-5660-4661-8579-36edb4603354","species","Plantae","Oenothera stricta","NA",NA,"corrected_redlistTW"
"a33522a5-bd82-416d-b8f6-25dbb3cd770d","species","Plantae","Oenothera tetraptera","NA",NA,"corrected_redlistTW"
"bc1eaf49-441a-4396-be9c-3a1fe88cacdf","species","Plantae","Eucalyptus robusta","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"1cdf5fe3-4320-43cf-a49f-f25ddac51dc9","species","Plantae","Psidium guajava","NA",NA,"corrected_redlistTW"
"41295fa5-14c6-4ce1-b330-6a6f34fd91a8","species","Plantae","Syzygium jambos","NA",NA,"corrected_redlistTW"
"3c927e6e-e8e8-4637-b24d-4c5daf7526f7","species","Plantae","Clidemia hirta","NA",NA,"corrected_redlistTW"
"ef8d1a07-a3f9-4064-8209-36b1e99dbfda","species","Plantae","Memecylon caeruleum","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"3e629f0e-4cd7-48f9-b1bc-0a161417bd4e","species","Plantae","Sarcopyramis napalensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"902f9ae3-6179-48f3-b760-753dd9df0084","species","Plantae","Rhus succedanea","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"2bb2200b-ae4a-43b8-bb72-29cef51ad1cb","species","Plantae","Cardiospermum halicacabum","NA",NA,"corrected_redlistTW"
"2f44dcbc-93a2-4f4f-b942-0ce904bd909b","species","Plantae","Glycosmis parviflora","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"29f2e704-1569-4305-8d55-9fa8ea27b2fe","species","Plantae","Zanthoxylum ailanthoides","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"b496a4c1-029c-4603-9707-53cfa3868f29","species","Plantae","Swietenia macrophylla","NA",NA,"corrected_redlistTW"
"6a8a5034-9aff-4fc0-ab49-b86b0c41e338","species","Plantae","Muntingia calabura","NA",NA,"corrected_redlistTW"
"bac3e8ee-43c1-4030-8678-51d20dd746c2","species","Plantae","Abelmoschus moschatus","NA",NA,"corrected_redlistTW"
"c6c95e01-5952-4aab-91e3-f77252363c2a","species","Plantae","Abutilon striatum","NA",NA,"corrected_redlistTW"
"dc2806f9-3eb2-4a7d-9e5e-721a8efa8709","species","Plantae","Anoda cristata","NA",NA,"corrected_redlistTW"
"588ef17f-4ef5-410e-b6ad-501b0b1c4752","species","Plantae","Bombax ceiba","NA",NA,"corrected_redlistTW"
"749220ac-f47e-4b2f-85b8-dff8f0dc89a6","species","Plantae","Corchorus olitorius","NA",NA,"corrected_redlistTW"
"70de7fb4-44bd-4476-a72f-a5649003c166","species","Plantae","Malachra capitata","NA",NA,"corrected_redlistTW"
"84740d19-ccbf-4de2-b618-6adff12f7291","species","Plantae","Malva neglecta","NA",NA,"corrected_redlistTW"
"23b735c2-9084-4601-99f3-bd47b8817327","species","Plantae","Malvastrum spicatum","NA",NA,"corrected_redlistTW"
"03e051cd-0ac9-48d4-988c-82725fabdaf3","species","Plantae","Sida spinosa","NA",NA,"corrected_redlistTW"
"e8421d50-e4e1-46ce-a193-3308feec882a","species","Plantae","Sida cordata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ff50c53f-01fc-477c-a749-77ecb304e8ca","species","Plantae","Carica papaya","NA",NA,"corrected_redlistTW"
"7f68dcaa-2638-423a-9664-600921aa0a17","species","Plantae","Capparis micracantha","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"342d0e51-f439-46e3-9166-18c8e672714d","species","Plantae","Capparis sikkimensis","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"eaa33725-90af-4537-8803-aa39c36741bc","species","Plantae","Cleome gynandra","NA",NA,"corrected_redlistTW"
"dddeb89d-daae-43e6-ab53-edc9b3d019f6","species","Plantae","Cleome rutidosperma","NA",NA,"corrected_redlistTW"
"9935e797-85c8-427d-8ece-eb09499a4ae8","species","Plantae","Cleome viscosa","NA",NA,"corrected_redlistTW"
"8a9be9be-7be0-44c4-bf6f-fddba60d3274","species","Plantae","Arabidopsis lyrata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"dd1ead36-82a6-488b-ba2b-80bea43eabe8","species","Plantae","Cardamine scutata","未評估（NE, Not Evaluated）","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ba5b9ec0-223d-4293-a730-32538aef73dc","species","Plantae","Lepidium virginicum","NA",NA,"corrected_redlistTW"
"36c6cb2a-be84-4550-a822-49b22bfa2569","species","Plantae","Rapistrum rugosum","NA",NA,"corrected_redlistTW"
"16725e2e-90fc-4fc3-9b64-119c8f717d36","species","Plantae","Rorippa palustris","NA",NA,"corrected_redlistTW"
"41423fed-2548-42e5-8863-379990153e67","species","Plantae","Rorippa sylvestris","NA",NA,"corrected_redlistTW"
"c0324701-ecbb-4911-a653-a93092b644cc","species","Plantae","Sisymbrium irio","NA",NA,"corrected_redlistTW"
"503d8dfd-3b76-4d05-ac4a-82886bdc574e","species","Plantae","Sisymbrium orientale","NA",NA,"corrected_redlistTW"
"deec24c2-e6a6-416f-8e80-f9ad0c0026f4","species","Plantae","Tamarix aphylla","NA",NA,"corrected_redlistTW"
"fe75db5d-18b3-4ec8-aaa7-4aa0e7ba6174","species","Plantae","Fagopyrum esculentum","NA",NA,"corrected_redlistTW"
"2bcc6498-7080-4e02-8609-b831281d7cb9","species","Plantae","Persicaria capitata","NA",NA,"corrected_redlistTW"
"597094e4-bc4e-4d7f-b566-c3606710f363","species","Plantae","Polygonum plebeium","NA",NA,"corrected_redlistTW"
"95eb92a8-d8c7-428c-883d-b3b1a23ba1dc","species","Plantae","Rumex acetosella","NA",NA,"corrected_redlistTW"
"52d8d01a-6277-473e-b704-07db10e624d3","species","Plantae","Rumex maritimus","NA",NA,"corrected_redlistTW"
"a033a128-f9bc-4f84-b717-d755564c21f3","species","Plantae","Rumex obtusifolius","NA",NA,"corrected_redlistTW"
"b2152e9d-f87b-41c0-8e69-d30b8ad3f066","species","Plantae","Polycarpon tetraphyllum","NA",NA,"corrected_redlistTW"
"c9948190-f85d-40f9-b7e2-e02a64a6d44d","species","Plantae","Stellaria alsine","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"6210bea5-f7df-48b2-b705-29610a5cb174","species","Plantae","Alternanthera paronychioides","NA",NA,"corrected_redlistTW"
"9b1fb878-07eb-4a18-8f72-d9c5e4f2cc95","species","Plantae","Alternanthera reineckii","NA",NA,"corrected_redlistTW"
"c5cab850-6fa9-4527-a29b-d8676792956e","species","Plantae","Amaranthus dubius","NA",NA,"corrected_redlistTW"
"4194b26e-092f-49a9-b6e7-64831b36df99","species","Plantae","Amaranthus hybridus","NA",NA,"corrected_redlistTW"
"61675a9e-861d-46ed-b200-6e5eeafc2d8b","species","Plantae","Amaranthus lividus","NA",NA,"corrected_redlistTW"
"beb1a6ef-4b2a-4741-9a92-15f455f29685","species","Plantae","Amaranthus patulus","NA",NA,"corrected_redlistTW"
"e15bce30-9a28-4f14-bda3-719de2c48337","species","Plantae","Gomphrena celosioides","NA",NA,"corrected_redlistTW"
"7ec7a367-4567-4244-9dbb-103909c3b16a","species","Plantae","Phytolacca americana","NA",NA,"corrected_redlistTW"
"2ebd71e2-2140-4c14-a227-2e5045f3837b","species","Plantae","Boerhavia coccinea","NA",NA,"corrected_redlistTW"
"c377cbc6-3ed9-40ee-8d91-67948120af8f","species","Plantae","Boerhavia erecta","NA",NA,"corrected_redlistTW"
"b6b8512e-94f9-4fc2-8214-5ec185febbbc","species","Plantae","Mollugo verticillata","NA",NA,"corrected_redlistTW"
"862116bb-174f-4ecc-b614-0a5bb7d9cb3e","species","Plantae","Anredera cordifolia","NA",NA,"corrected_redlistTW"
"3975dff9-4d43-40bb-8632-cf4b50bd5d8f","species","Plantae","Basella alba","NA",NA,"corrected_redlistTW"
"1dc0fc5b-502f-4055-a554-8d73c81bf0b5","species","Plantae","Talinum paniculatum","NA",NA,"corrected_redlistTW"
"298e8788-f413-47ec-ab39-6c121f2774de","species","Plantae","Portulaca pilosa","NA","暫無危機（LC, Least Concern）","corrected_redlistTW"
"a3ef390b-d854-4531-8278-c39ba5a0ef91","species","Plantae","Opuntia dillenii","NA",NA,"corrected_redlistTW"
"fe57986a-b1aa-4587-b59b-e851d4b26e68","species","Plantae","Impatiens walleriana","NA",NA,"corrected_redlistTW"
"4e01100e-4afb-41b6-8a8e-0821266259c0","species","Plantae","Cleyera japonica","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ac7ebafa-6f33-462f-aea4-b58b41755316","species","Plantae","Eurya nitida","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"b31630c3-46f9-4739-ba2c-54b32f2ee60a","species","Plantae","Ardisia cornudentata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"a1a372e0-ec0f-4992-8c79-aed61efbc5e7","species","Plantae","Maesa perlaria","暫無危機（LC, Least Concern）","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"22910ba1-a4a7-432e-9db0-b672d0bed1dd","species","Plantae","Primula malacoides","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"ecc5eac4-ee54-4768-b878-2861bee28984","species","Plantae","Styrax formosanus","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"a457cd9e-aa48-4646-a540-223d373f1ff2","species","Plantae","Styrax japonicus","","易危（VU, Vulnerable）","corrected_redlistTW"
"f2609cdd-0d62-4ab5-8cd0-cd271447994d","species","Plantae","Lyonia ovalifolia","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ed26407e-c1ec-48df-9df4-98fae271189d","species","Plantae","Vaccinium dunalianum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"110eecd3-df95-4572-b5da-ff6280affa8c","species","Plantae","Vaccinium japonicum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ffcc50a3-205c-4d49-99d5-13ae67cf93c8","species","Plantae","Rhododendron ovatum","接近受脅（NT, Near Threatened）","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"62770cbd-6709-4c5d-a070-518d62e68f1f","species","Plantae","Scleromitrion koanum","暫無危機（LC, Least Concern）","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"38d8c68e-d907-448a-8e2e-f34e31497dcb","species","Plantae","Scleromitrion angustifolium","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"6165569c-1f33-425e-9808-e99a0ca51f4e","species","Plantae","Aidia canthioides","易危（VU, Vulnerable）","","corrected_redlistTW"
"cafa51d1-8bb0-4743-a25a-124fc2865506","species","Plantae","Richardia brasiliensis","NA",NA,"corrected_redlistTW"
"78a4e3a8-2b14-450e-b161-94749804c30a","species","Plantae","Spermacoce articularis","NA",NA,"corrected_redlistTW"
"85de8b4c-a1d9-43b8-bad9-29f8fa3e130d","species","Plantae","Spermacoce latifolia","NA",NA,"corrected_redlistTW"
"18248abf-1f2c-4c22-83c6-864019ea4011","species","Plantae","Coffea arabica","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"ff9c7616-3f0c-47f9-85b5-3ae790d8e9c1","species","Plantae","Lasianthus appressihirtus","","暫無危機（LC, Least Concern）","corrected_redlistTW"
