"taxonUUID","taxonRank","kingdom","class","simplifiedScientificName","categoryRedlistTW","new_redlistTW","source_process"
"881cbefd-f091-45f1-aaf3-fbda43aed5d5","species","Animalia","Insecta","Lucanus chengyuani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f074486e-d622-4115-98a2-22ba5344d899","species","Animalia","Malacostraca","Nursia rhomboidalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"24451d6c-a9d7-4f62-a9a6-8da4f9e6b054","species","Animalia","Insecta","Hoplodrina cienensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e5620d99-5961-4e02-8581-bd4461324b98","species","Animalia","Insecta","Hoplodrina obscura","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"51c1d137-2b5b-45f5-beb6-d6854165b754","species","Animalia","Insecta","Hoplodrina bunun","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fed85077-cc95-435a-bda1-59f54c7b8895","species","Animalia","Insecta","Hoplodrina kononenkoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"542cec69-6294-4548-bb5a-11ac9beca13d","species","Animalia","Insecta","Omoglymmius sakuraii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ec66103c-413f-4f60-94bd-8e1f38f41ed9","species","Animalia","Insecta","Omineus taiwanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"93804369-e8ef-485b-9bf1-e850211b0e7a","species","Animalia","Insecta","Omineus chuangae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ce352d67-93a9-4437-82b5-36abb9933b32","species","Animalia","Insecta","Arna pseudoconspersa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7e9d3aa6-fac6-4d83-8d1d-64aff43a5470","species","Animalia","Malacostraca","Quadrella boopsis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"079e0c05-5d18-4729-b248-be752bd1fce7","species","Animalia","Malacostraca","Quadrella coronata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a7bdce12-3aac-4831-b1e6-106e8c210ecf","species","Animalia","Insecta","Pyrrhalta tsoui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5ddc0071-33a3-462a-997e-2593dfea5a0e","species","Animalia","Insecta","Amichrotus inaequalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"164e2b60-dfd3-4063-8d38-20f7fe125222","species","Animalia","Insecta","Amichrotus nigripes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"16fd3db6-2bca-4aef-823e-c1cb72dea2f7","species","Animalia","Insecta","Idaea xiangyanga","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0a9895a9-7892-483c-bc3c-dcaf3babe84b","species","Animalia","Insecta","Colobicus changqingi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f9222c93-7b49-4521-b35d-629b2d035791","species","Animalia","Insecta","Ceratonema apodina","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b097e463-d8d2-4451-984c-7fd9599d9430","species","Animalia","Insecta","Naranga diffusa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"78931d6f-8fd9-43f9-99b1-2801a8cf00e7","species","Animalia","Insecta","Borboresthes howangus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f6af8da7-aea2-49a9-bd69-c54d11213507","species","Animalia","Insecta","Borboresthes baxienshanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"eb00e1b7-f0d1-4076-aa44-1adc823b31ef","species","Animalia","Insecta","Borboresthes dahanshanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2e20a09d-2f8d-457e-89b9-7a97f57875d1","species","Animalia","Insecta","Borboresthes shedingshanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a124b847-6e6d-4fe5-bd6c-754b48e23a32","species","Animalia","Insecta","Borboresthes lijiaus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a32d5381-a37c-43a4-8928-5eeb27d7ac3f","species","Animalia","Insecta","Borboresthes suzukii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b7d08b0d-13d8-4b0f-a3db-7430d944edae","species","Animalia","Insecta","Borboresthes kuanwuensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a46e8742-54cd-4235-bcb2-03017f072570","species","Animalia","Insecta","Borboresthes walamiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"43b2af7b-c828-4ab4-afa9-61d0a57011b9","species","Animalia","Insecta","Borboresthes niisatoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"df3ab6a8-0f32-4933-b01f-f4daf9332cd0","species","Animalia","Insecta","Borboresthes tengchihensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8c3de50f-0e49-4980-97e8-f686ba25869e","species","Animalia","Insecta","Borboresthes nanxiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2f977bd7-5ef2-457e-93f4-918cc0d1bbfd","species","Animalia","Insecta","Borboresthes tsaijingfui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"66595864-736a-47dc-9076-eba9219dea5c","species","Animalia","Insecta","Borboresthes pahsienshanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6e087822-9db8-44b0-b9eb-9edb3093c634","species","Animalia","Insecta","Borboresthes cienus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4f4fdef3-ca22-4b4f-94ba-315109a7592f","species","Animalia","Insecta","Borboresthes keiichii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9c05d898-3695-45b7-8e61-a010275fc5ad","species","Animalia","Insecta","Borboresthes lanyenchiuae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"89036c06-d8cf-4b52-869f-080dd62ab4d4","species","Animalia","Insecta","Borboresthes huangfuchengi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"10092e57-637b-4561-b14a-2c4426e3ee4e","species","Animalia","Insecta","Borboresthes tulanshanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"90749f86-e5bd-4a55-b08c-deaaedaf036e","species","Animalia","Insecta","Borboresthes lushanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e09a9ca8-1392-4ee9-808c-64a0e3ce0942","species","Animalia","Insecta","Borboresthes ongi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d222528f-591d-4c22-a684-329a85c2325f","species","Animalia","Insecta","Borboresthes tomokunii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8677c967-9567-4eb0-b6a7-36d3a02da61f","species","Animalia","Insecta","Borboresthes wangi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0b1f2fab-13b0-4a30-aeb3-f4beb572ead1","species","Animalia","Malacostraca","Glabropilumnus laevimanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bec51c42-8e0f-4be0-b002-96b15c840b83","species","Animalia","Insecta","Trichopterigia tianchii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7d908c9c-fa47-4ef7-a8ae-549df6c17c98","species","Animalia","Malacostraca","Xanthias punctatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d73eaac7-4689-49d2-936f-423d5ef4d036","species","Animalia","Insecta","Anthaxia vicesimasexta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0c7cc5f9-6bdd-4702-8b42-185df02661ae","species","Animalia","Insecta","Scaphobaeocera furva","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2d193307-fe79-4191-8cb5-efe68dd1f06c","species","Animalia","Insecta","Scaphobaeocera insinuata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"152372ab-06d4-4413-b49a-b9d135e8dd83","species","Animalia","Insecta","Scaphobaeocera montana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2b52c4ea-1e57-4472-afc2-c8f647e4fa3f","species","Animalia","Insecta","Scaphobaeocera tengchinensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"cf001671-0c50-4d73-a5ae-bc6d4dc8c41a","species","Animalia","Malacostraca","Typhlocarcinops takedai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3468db96-a307-4acc-9d70-2f327d15e4a3","species","Animalia","Insecta","Coelostoma sulcatum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"247cc1de-f59a-4c50-8bda-2fddc7998c3d","species","Animalia","Insecta","Manoba suffusata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3c1ef8d8-9696-407e-b3ff-ba7d3933d0c9","species","Animalia","Insecta","Scopula zhongzhiguana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"37e284f6-7d3c-4780-a6eb-99f79216c9a6","species","Animalia","Insecta","Scopula phoreorei","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e01b45ca-2ac0-4ceb-93b5-12955f60d1d8","species","Animalia","Insecta","Eretmocerus bisetae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"de307f4f-ce4d-4cce-8c19-67a0b5c6bf2c","species","Animalia","Insecta","Eretmocerus corni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5c237901-754e-4e60-ae54-1b0ba8f264c0","species","Animalia","Insecta","Eretmocerus debachi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"17f9951e-f882-4bea-b2c2-c887322db021","species","Animalia","Insecta","Eretmocerus eremicus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b9042d7a-d7bf-44a1-b9ed-ee88954c92ce","species","Animalia","Insecta","Eretmocerus flavus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"009292a4-fbff-48b4-b3c0-36d479df0943","species","Animalia","Insecta","Eretmocerus furuhashii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"42d0e3cd-0b6f-461c-999c-77b77f6cbb64","species","Animalia","Insecta","Eretmocerus garrywardi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6405b2d0-d5e4-4377-963e-fbce83ddef2b","species","Animalia","Insecta","Eretmocerus gunturiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"92233f00-d236-450c-8f59-4f9345afc618","species","Animalia","Insecta","Eretmocerus lannae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7c6cfabe-f43f-4fba-bbae-997e0be091ec","species","Animalia","Insecta","Eretmocerus liangyihchoui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"44a3c66a-7a92-48a2-9f07-d5717253c50b","species","Animalia","Insecta","Eretmocerus melanoscutus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"40b9ec3e-7200-41dc-ac92-af19c2c10f14","species","Animalia","Insecta","Eretmocerus mundus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f801caad-847e-4ef6-8b3f-aa1ddeb00c1b","species","Animalia","Insecta","Eretmocerus queenslandensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7a5d2ced-ea14-4e59-9ead-153278cc6634","species","Animalia","Insecta","Eretmocerus rui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"04e31c32-f6ce-4de1-b0f6-212acfa7a3ba","species","Animalia","Insecta","Eretmocerus tongxiaoensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1fb03c06-5acb-42bb-a02e-96a3b1d69e6c","species","Animalia","Insecta","Eretmocerus trialeurodis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8eb964f1-32cd-486c-a2f5-c044400a8f63","species","Animalia","Insecta","Rhabdoscelus lineaticollis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b16fdc21-2c6f-4048-983b-5e18b38ebe1d","species","Animalia","Insecta","Lochmaea cheni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"db5eb70f-62c9-41f2-92ca-b9bdd2af37b0","species","Animalia","Insecta","Lochmaea jungchani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1b09c103-86d1-42a0-9b85-8cac366deacf","species","Animalia","Insecta","Lochmaea tsoui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8383a955-6af9-44e6-b74e-de03adc2b972","species","Animalia","Insecta","Hyposoter distriangulum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"acfdc76d-039a-422b-a2d1-d59295d5ba35","species","Animalia","Gastropoda","Satsuma jinlunensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"72cc2479-fd3c-42ea-ab08-577927cadc7e","species","Animalia","Insecta","Pachyrhynchus jitanasaius","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"64947f7d-da4b-47b9-858f-5c2d936e49e4","species","Animalia","Insecta","Allecula matsudai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4219c83a-dc71-46ad-9591-236c91c290d9","species","Animalia","Malacostraca","Palapedia rastripes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"aa155c38-ff58-4e4a-9b49-b372bd317818","species","Animalia","Insecta","Catocala solntsevi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ecfe122c-52a4-46bd-b77e-40d5902b1262","species","Animalia","Insecta","Catocala nimbosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3757bd16-35ff-47a2-b05a-d966aa86b610","species","Animalia","Malacostraca","Homologenus exilis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fba8659c-a825-4dea-8f33-045419b21c9c","species","Animalia","Insecta","Leptispa abdominalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d8931100-a1ca-4b30-9db6-d0ffb33fd405","species","Animalia","Malacostraca","Pilumnus trispinosus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c5f55bd8-b5c2-49d4-8425-323da31d9367","species","Animalia","Insecta","Hypomecis hyposticta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"89d92a75-7d36-418f-a679-a84d8ac21a88","species","Animalia","Malacostraca","Demania unispinosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"228e566f-f48d-478e-8e57-629b02fe2386","species","Animalia","Insecta","Triphosa rubrodotata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ee96063c-400c-4330-94af-8645480be3d4","species","Animalia","Insecta","Lycocerus niisatoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1486068c-d1d4-4500-b004-560c8af2e4ab","species","Animalia","Malacostraca","Metaplax longipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bba92e39-983a-4695-a8f1-d5679710090e","species","Animalia","Insecta","Xyleborinus exiguus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c9c2ff5f-ac2f-4f25-8705-df14e6240014","species","Animalia","Insecta","Xyleborinus sculptilis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7c5c14cf-1a63-4652-a277-6cd9c39953a4","species","Animalia","Insecta","Xyleborinus subgranulatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"76b7645e-b2b6-46bb-a949-b5a83b9999f8","species","Animalia","Insecta","Jodis undularia","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"982f5012-e02d-472f-a7ca-d84d17cb95f1","species","Animalia","Insecta","Neurogenia fujianensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bfa7f266-77f1-45b9-8823-c476a1b2a3f6","species","Animalia","Insecta","Neurogenia shennongjiaensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b4de86ce-a1bc-4157-98b7-edb9225e904f","species","Animalia","Insecta","Neurogenia tuberculata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9066d5f3-d864-49c5-9462-77f874a8e075","species","Animalia","Insecta","Hydrillodes uenoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bd6e8bdd-534a-40ef-9aa3-05f381bd570a","species","Animalia","Malacostraca","Cyrtomaia owstoni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c4b1ede3-d7bd-4dd4-819a-8feefeb036d4","species","Animalia","Insecta","Coelostoma vitalisi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0a0b0994-5ef6-4059-bd79-cd401fa82933","species","Animalia","Insecta","Narosoideus flavidorsalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"32159645-1136-4600-9c72-2300a55a6b92","species","Animalia","Insecta","Toxoscelus angustimaculatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bde29430-add0-4679-9d55-a7ebbe6145d1","species","Animalia","Insecta","Toxoscelus gracilitibialis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"67f063cf-300a-49ff-a99a-21ee6b6ca42c","species","Animalia","Insecta","Toxoscelus nigrogracilis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5b50c3e4-d71f-402b-80c1-adc60afc6b66","species","Animalia","Insecta","Toxoscelus purpureihumeralis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1b99df34-4070-4119-bcf0-8a3ccacd7003","species","Animalia","Insecta","Toxoscelus reticulimaculatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4a276907-3772-4c03-b863-892e5267715f","species","Animalia","Insecta","Toxoscelus sugiurai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2606d039-1d49-44e2-a42f-99251da7e75a","species","Animalia","Insecta","Lithopolia tadaokanoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"15aeda78-6d16-4272-846b-7643cf6e5747","species","Animalia","Insecta","Diuncus adossuarius","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"65022fdc-4357-4549-8b5b-0d619e379239","species","Animalia","Malacostraca","Lysmata ternatensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3663d6e0-f41d-4b70-a5d2-577f5bb136d6","species","Animalia","Insecta","Aphanisticus antennatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ab6aefb7-6159-4491-9427-10d913beb252","species","Animalia","Insecta","Aphanisticus peninsulae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ad0a3983-9f96-42f9-9a6a-c11266092233","species","Animalia","Insecta","Naarda cinerea","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"de18627b-5dfc-49e6-b2fb-305e5b6e4c32","species","Animalia","Insecta","Naarda digitata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"99bf52eb-e883-4582-be10-b5b66c29bbdf","species","Animalia","Insecta","Naarda spinivesica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"50126059-456a-49e0-8197-4ec9949dc206","species","Animalia","Insecta","Naarda nigrissima","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"46e448d4-74fb-4d94-b879-e8bca05a7741","species","Animalia","Insecta","Naarda melistigma","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5443944c-acc5-41db-8bfc-68e68098ff5a","species","Animalia","Insecta","Naarda variegata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ef5afed7-6455-4b52-9532-dea91873ed2e","species","Animalia","Insecta","Naarda picata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8f9d0c9c-0e3b-44c3-9575-361fc2299272","species","Animalia","Insecta","Naarda secreta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"97ebb3fd-07df-4bf0-bc4e-244838fbd776","species","Animalia","Insecta","Naarda punctirena","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9a68f550-0f92-49c4-a283-fe69bc1b5800","species","Animalia","Insecta","Peltochares atropiceus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4fab50a5-d70f-4387-bb47-2e7f9a5c881a","species","Animalia","Insecta","Helochares pallens","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5db3ad06-2d2d-4584-a527-cdff287dca7e","species","Animalia","Malacostraca","Philyra malefactrix","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1ab07ea4-b50d-4a0f-9d1c-7eb9ed48e85d","species","Animalia","Insecta","Zyras hetzeli","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bcb120bb-dcfb-4b6b-9da6-609903ddde4f","species","Animalia","Insecta","Zyras formosae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"81fd95a2-5517-4dc0-a992-4e68f3465913","species","Animalia","Insecta","Zyras sauteri","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"248efe70-55f0-4051-921b-4e20459e92b4","species","Animalia","Insecta","Cyana hsui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d345cc72-6dcc-4cfd-9e23-9c71ac7898d0","species","Animalia","Insecta","Duliophyle majuscularia","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"baca9aef-bb51-4a64-a4d8-63c0bd5a64bf","species","Animalia","Insecta","Rhyparus wushensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3407affd-b07b-482f-9e37-cc2df8f0881c","species","Animalia","Insecta","Rhyparus azumai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c988e442-f243-4ffd-98f6-1ba4bdbb4446","species","Animalia","Insecta","Rhyparus barclayi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2001c7b0-ccea-48dc-9699-fff07816b3d3","species","Animalia","Insecta","Dipterygina japonica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e7dd9e5b-9952-41ab-9bbf-6233bbf1a6f4","species","Animalia","Insecta","Polyscia viridispurca","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2bc70d37-8b07-43c1-9849-919339fe7072","species","Animalia","Insecta","Onthophagus campestris","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7aff7323-e810-4df3-a21f-1afbcc20d9d0","species","Animalia","Insecta","Banisia lobata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e7fe08df-721b-42af-9964-57512de6c780","species","Animalia","Insecta","Banisia lanyu","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d461da30-e02a-4afb-9e7a-925d47d23f1b","species","Animalia","Insecta","Cyclorhipidion armiger","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"665c267a-3117-4b1e-a450-f3d414e5183e","species","Animalia","Insecta","Cyclorhipidion bodoanum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2c5f6ae8-5217-41db-a683-50f9c3fa83be","species","Animalia","Insecta","Cyclorhipidion pelliculosum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6e39d8f4-ed77-4d90-ad60-b456a52f16d8","species","Animalia","Insecta","Venusia megaspilata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7d1849fb-583d-423f-a6a7-6f653e48bea7","species","Animalia","Insecta","Gnesis guoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"309b290f-7afb-4685-830d-4b5e248319d5","species","Animalia","Malacostraca","Geothelphusa holthuisi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c10f05c8-6759-46f2-b059-fd512d8364a6","species","Animalia","Malacostraca","Geothelphusa leeae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"266052f9-5618-4a33-8bcc-7fc912e5aa00","species","Animalia","Malacostraca","Geothelphusa shokitai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1017b8cd-3812-4416-9295-2ca72b18acd1","species","Animalia","Insecta","Condate angulina","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"90f9742a-9664-40cb-ae95-2dc617f903b4","species","Animalia","Insecta","Demonax senex","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"02a37669-f37f-40fd-ab43-d02b71190259","species","Animalia","Insecta","Goniorhynchus exemplaris","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e1f37f7c-7669-4006-aca5-5121af6ac839","species","Animalia","Insecta","Toleria abiaeformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f10050a8-4914-4c08-a4f7-07b4e037749e","species","Animalia","Insecta","Dudua trunciformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f64bc27a-b733-4a18-a496-fb93b6ff6fe1","species","Animalia","Insecta","Dudua charadraea","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f546ab38-758c-47f8-ac6a-52daa0728650","species","Animalia","Malacostraca","Leucosia longimaculata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"aa76b806-663c-4f63-a2cd-186e827e4d1c","species","Animalia","Insecta","Eupithecia cichisa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ab90f718-52a2-40a5-b0a7-ea95598e6b2c","species","Animalia","Insecta","Eupithecia aritai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"51b50639-4c4d-42c3-917c-d997d4a357ca","species","Animalia","Insecta","Eupithecia costiconvexa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"19db6f59-9232-4467-8558-f7361c060a8a","species","Animalia","Insecta","Eupithecia mundiscripta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5f0ab7d0-1161-431d-9293-eff0e9e124a2","species","Animalia","Insecta","Eupithecia robiginascens","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"de8647f6-b073-49dc-ae89-24d163dd79cb","species","Animalia","Insecta","Eupithecia luctuosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f3239fd0-2ce4-49b0-9443-f0107b340546","species","Animalia","Insecta","Hyblaea meifenga","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"69db27d8-d0cc-457d-b1da-b86411e2833d","species","Animalia","Insecta","Gibberifera simplana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b428a60b-ecae-48d6-8791-21e1caa415ed","species","Animalia","Insecta","Meganola yanqinghui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5bdc7ac3-e9a9-42b5-8829-ea3c01bcb8ce","species","Animalia","Insecta","Dioryctria rubella","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"92d214d0-e309-4882-920f-85dcefcbac71","species","Animalia","Insecta","Quedius adilus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e12f97f4-d5f7-413e-ae60-2be6eb40f471","species","Animalia","Insecta","Cladiscus obeliscus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"22dc2494-a296-4a61-8f39-dc30954646c4","species","Animalia","Insecta","Cladiscus weyersi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c689c48e-8dbc-451f-b1ad-c512f9b3c527","species","Animalia","Insecta","Cladiscus liaoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2cc6c866-cabb-4fa7-b068-877a123ff317","species","Animalia","Insecta","Hypena proboscidalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"82df9875-c9b6-4cb3-bd75-e04b5a6c013b","species","Animalia","Insecta","Alevonota calliceroides","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a071a769-9284-4fc3-8cec-346202d1da92","species","Animalia","Insecta","Alevonota hetzeli","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
